# This file is automatically generated, do not edit.
#
# The format of the data in this table is as follows:
#
# char zh big5 hkscs zhuyin kanji hiragana katakana punct symbol cj3_codes cj5_codes frequency

𠐐 1 0 0 0 0 0 0 0 0 otbf otbf 0
𠐑 1 0 0 0 0 0 0 0 0 ojbo ojbo 0
𠐒 1 0 0 0 0 0 0 0 0 otov otgv 0
𠐓 1 0 1 0 0 0 0 0 0 offg offg 0
𠐔 1 0 1 0 0 0 0 0 0 onwa onwa 0
𠐕 1 0 0 0 0 0 0 0 0 ofql ofql 0
𠐖 1 0 0 0 0 0 0 0 0 oonhe oonhe 0
𠐗 1 0 0 0 0 0 0 0 0 omrv orbuv 0
𠐘 1 0 0 0 0 0 0 0 0 ooon ooon 0
𠐙 1 0 0 0 0 0 0 0 0 ombd ombd 0
𠐚 1 0 0 0 0 0 0 0 0 omtp omtp 0
𠐛 1 0 0 0 0 0 0 0 0 owlv owlv 0
𠐜 1 0 0 0 0 0 0 0 0 oytr oytr 0
𠐝 1 0 0 0 0 0 0 0 0 oyyb oyyb 0
𠐞 1 0 0 0 0 0 0 0 0 omrr omrr 0
𠐟 1 0 1 0 0 0 0 0 0 ojkf ojkf 0
𠐠 1 0 0 0 0 0 0 0 0 orrr orrr 0
𠐡 1 0 0 0 0 0 0 0 0 olyj olyj 0
𠐢 1 0 0 0 0 0 0 0 0 osau osau 0
𠐣 1 0 0 0 0 0 0 0 0 omkp omkp,onkp 0
𠐤 1 0 0 0 0 0 0 0 0 oyhv oyhv 0
𠐥 1 0 0 0 0 0 0 0 0 oytp oytp 0
𠐦 1 0 0 0 0 0 0 0 0 oywv oywv 0
𠐧 1 0 0 0 0 0 0 0 0 otwu otwu 0
𠐨 1 0 0 0 0 0 0 0 0 orrr orrr 0
𠐩 1 0 0 0 0 0 0 0 0 oanx oanx 0
𠐪 1 0 0 0 0 0 0 0 0 otrj otrj 0
𠐫 1 0 0 0 0 0 0 0 0 ohvi ohvi 0
𠐬 1 0 0 0 0 0 0 0 0 ohsc ohsc 0
𠐭 1 0 0 0 0 0 0 0 0 otom otom 0
𠐮 1 0 0 0 0 0 0 0 0 ohbd ohbd 0
𠐯 1 0 0 0 0 0 0 0 0 oyrc oyrc 0
𠐰 1 0 0 0 0 0 0 0 0 omomm omomm 0
𠐱 1 0 0 0 0 0 0 0 0 jjo jjo 0
𠐲 1 0 0 0 0 0 0 0 0 oimi oimi 0
𠐳 1 0 0 0 0 0 0 0 0 oypt oypt 0
𠐴 1 0 0 0 0 0 0 0 0 obff obff 0
𠐵 1 0 0 0 0 0 0 0 0 oyui oyui 0
𠐶 1 0 0 0 0 0 0 0 0 ombg ombg 0
𠐷 1 0 0 0 0 0 0 0 0 ohup ohup 0
𠐸 1 0 0 0 0 0 0 0 0 odgog odgog 0
𠐹 1 0 0 0 0 0 0 0 0 ofdt ofdt 0
𠐺 1 0 0 0 0 0 0 0 0 oyhc oyhc 0
𠐻 1 0 0 0 0 0 0 0 0 ojto ojto 0
𠐼 1 0 0 0 0 0 0 0 0 oslr oslr 0
𠐽 1 0 0 0 0 0 0 0 0 ohmb ohmb 0
𠐾 1 0 0 0 0 0 0 0 0 otcc otcc 0
𠐿 1 0 0 0 0 0 0 0 0 otwp otwp 0
𠑀 1 0 0 0 0 0 0 0 0 ojic ogic 0
𠑁 1 0 0 0 0 0 0 0 0 oooo oooo 0
𠑂 1 0 0 0 0 0 0 0 0 oylb oylb 0
𠑃 1 0 0 0 0 0 0 0 0 ogrf ogrf 0
𠑄 1 0 0 0 0 0 0 0 0 offe offe 0
𠑅 1 0 0 0 0 0 0 0 0 ojct ojct 0
𠑆 1 0 0 0 0 0 0 0 0 oanx oanx 0
𠑇 1 0 0 0 0 0 0 0 0 obfc obfc 0
𠑈 1 0 0 0 0 0 0 0 0 oest oest 0
𠑉 1 0 0 0 0 0 0 0 0 ocrv ocrv 0
𠑊 1 0 0 0 0 0 0 0 0 ofmk ofmk 0
𠑋 1 0 0 0 0 0 0 0 0 ojmgt ojmgt 0
𠑌 1 0 0 0 0 0 0 0 0 olyc olyc 0
𠑍 1 0 0 0 0 0 0 0 0 omce omce 0
𠑎 1 0 0 0 0 0 0 0 0 ohxf ohxf 0
𠑏 1 0 0 0 0 0 0 0 0 otgr otgr 0
𠑐 1 0 0 0 0 0 0 0 0 oromr oroir 0
𠑑 1 0 0 0 0 0 0 0 0 oanx oanx 0
𠑒 1 0 0 0 0 0 0 0 0 odqn odqn 0
𠑓 1 0 0 0 0 0 0 0 0 ombp ombp 0
𠑔 1 0 0 0 0 0 0 0 0 oaud oaud 0
𠑕 1 0 0 0 0 0 0 0 0 olyrr olyrr 0
𠑖 1 0 0 0 0 0 0 0 0 otuhi oyuhi 0
𠑗 1 0 0 0 0 0 0 0 0 ohxu ohxu 0
𠑘 1 0 0 0 0 0 0 0 0 ojcc ojcc 0
𠑙 1 0 0 0 0 0 0 0 0 ojyp ojyp 0
𠑚 1 0 0 0 0 0 0 0 0 omcv omcv 0
𠑛 1 0 0 0 0 0 0 0 0 otpk otre 0
𠑜 1 0 0 0 0 0 0 0 0 orfdt orfdt 0
𠑝 1 0 0 0 0 0 0 0 0 odsmg odsmg 0
𠑞 1 0 0 0 0 0 0 0 0 oyhv oyhv 0
𠑟 1 0 0 0 0 0 0 0 0 oyhs oyhs 0
𠑠 1 0 0 0 0 0 0 0 0 oysm oysm 0
𠑡 1 0 0 0 0 0 0 0 0 oano oano 0
𠑢 1 0 0 0 0 0 0 0 0 otgi otgi 0
𠑣 1 0 0 0 0 0 0 0 0 ohcu ohxu 0
𠑤 1 0 0 0 0 0 0 0 0 odwa odwa 0
𠑥 1 0 1 0 0 0 0 0 0 ohgi ohgi 0
𠑦 1 0 0 0 0 0 0 0 0 othd othd 0
𠑧 1 0 0 0 0 0 0 0 0 otgs otgs 0
𠑨 1 0 0 0 0 0 0 0 0 oank oank 0
𠑩 1 0 0 0 0 0 0 0 0 obue obue 0
𠑪 1 0 0 0 0 0 0 0 0 orrr orrr 0
𠑫 1 0 0 0 0 0 0 0 0 otmr otmr 0
𠑬 1 0 0 0 0 0 0 0 0 ooiu ooiu 0
𠑭 1 0 0 0 0 0 0 0 0 ojjj ojjj 0
𠑮 1 0 0 0 0 0 0 0 0 orvo ormo 0
𠑯 1 0 0 0 0 0 0 0 0 ogmc ogmc 0
𠑰 1 0 0 0 0 0 0 0 0 ororr oromr 0
𠑱 1 0 0 0 0 0 0 0 0 omwf omwf 0
𠑲 1 0 0 0 0 0 0 0 0 ooomo ooomo 0
𠑳 1 0 0 0 0 0 0 0 0 osso osso 0
𠑴 1 0 0 0 0 0 0 0 0 omrb orlib 0
𠑵 1 0 0 0 0 0 0 0 0 omwr omwr 0
𠑶 1 0 0 0 0 0 0 0 0 shu shu 0
𠑷 1 0 0 0 0 0 0 0 0 ymu ymu 0
𠑸 1 0 0 0 0 0 0 0 0 pvhu pvhu 0
𠑹 1 0 0 0 0 0 0 0 0 lsus lsus 0
𠑺 1 0 0 0 0 0 0 0 0 mjhu mjhu 0
𠑻 1 0 0 0 0 0 0 0 0 syhu syhu 0
𠑼 1 0 0 0 0 0 0 0 0 hvsu hhsu 0
𠑽 1 0 0 0 0 0 0 0 0 yrhu yrhu 0
𠑾 1 0 0 0 0 0 0 0 0 nshu nshu 0
𠑿 1 0 0 0 0 0 0 0 0 hsmu hsmu 0
𠒀 1 0 0 0 0 0 0 0 0 gchu gchu 0
𠒁 1 0 0 0 0 0 0 0 0 cshu cshu 0
𠒂 1 0 0 0 0 0 0 0 0 hvsu hshu,hvsu 0
𠒃 1 0 0 0 0 0 0 0 0 oolu oolu 0
𠒄 1 0 0 0 0 0 0 0 0 uumu uumu 0
𠒅 1 0 0 0 0 0 0 0 0 ruhu rruu 0
𠒆 1 0 0 0 0 0 0 0 0 hwhu hwku 0
𠒇 1 0 1 0 0 0 0 0 0 hwcu hwcu 0
𠒈 1 0 0 0 0 0 0 0 0 jbmmu jbmmu 0
𠒉 1 0 0 0 0 0 0 0 0 mung mung 0
𠒊 1 0 0 0 0 0 0 0 0 iilu iilu 0
𠒋 1 0 0 0 0 0 0 0 0 yuku yuku 0
𠒌 1 0 0 0 0 0 0 0 0 tghu tghu 0
𠒍 1 0 0 0 0 0 0 0 0 hxhn hxhn 0
𠒎 1 0 1 0 0 0 0 0 0 hayu hayu 0
𠒏 1 0 0 0 0 0 0 0 0 qkmmu qkmmu 0
𠒐 1 0 0 0 0 0 0 0 0 jums jums 0
𠒑 1 0 1 0 0 0 0 0 0 hummu hummu 0
𠒒 1 0 1 0 0 0 0 0 0 hunl hunl 0
𠒓 1 0 0 0 0 0 0 0 0 mumcw mumcw 0
𠒔 1 0 0 0 0 0 0 0 0 kukuu kukuu 0
𠒕 1 0 0 0 0 0 0 0 0 iuhhv iuhhv 0
𠒖 1 0 0 0 0 0 0 0 0 jtmu jtmu 0
𠒗 1 0 0 0 0 0 0 0 0 fulwl fulwl 0
𠒘 1 0 0 0 0 0 0 0 0 jusq jusq 0
𠒙 1 0 0 0 0 0 0 0 0 juhml juhml 0
𠒚 1 0 0 0 0 0 0 0 0 juyj juyj 0
𠒛 1 0 0 0 0 0 0 0 0 wlhgu wlhgu 0
𠒜 1 0 0 0 0 0 0 0 0 muhau muhau 0
𠒝 1 0 0 0 0 0 0 0 0 fumob fumob 0
𠒞 1 0 0 0 0 0 0 0 0 mmuu mmuu 0
𠒟 1 0 0 0 0 0 0 0 0 gphu gphu 0
𠒠 1 0 0 0 0 0 0 0 0 jurps jurjs 0
𠒡 1 0 0 0 0 0 0 0 0 fuoyj fuoyj 0
𠒢 1 0 0 0 0 0 0 0 0 munui munai 0
𠒣 1 0 1 0 0 0 0 0 0 huhon huhon 0
𠒤 1 0 0 0 0 0 0 0 0 tunf tunf 0
𠒥 1 0 0 0 0 0 0 0 0 fuid fuid 0
𠒦 1 0 0 0 0 0 0 0 0 furhr furhr 0
𠒧 1 0 0 0 0 0 0 0 0 dbdu dbhu 0
𠒨 1 0 0 0 0 0 0 0 0 kuyrf yuyrf 0
𠒩 1 0 0 0 0 0 0 0 0 pujbm kujbm 0
𠒪 1 0 0 0 0 0 0 0 0 fuwd fuwd 0
𠒫 1 0 0 0 0 0 0 0 0 fuab fuab 0
𠒬 1 0 0 0 0 0 0 0 0 fuirm ufirm 0
𠒭 1 0 0 0 0 0 0 0 0 juhvf juhvf 0
𠒮 1 0 0 0 0 0 0 0 0 lmuoa lota 0
𠒯 1 0 0 0 0 0 0 0 0 obhxu obhxu 0
𠒰 1 0 0 0 0 0 0 0 0 huwks huwks 0
𠒱 1 0 0 0 0 0 0 0 0 sjhu sjhu 0
𠒲 1 0 0 0 0 0 0 0 0 juii juii 0
𠒳 1 0 0 0 0 0 0 0 0 fkihu fkihu 0
𠒴 1 0 0 0 0 0 0 0 0 vimmu vimmu 0
𠒵 1 0 0 0 0 0 0 0 0 fudwf fudwf 0
𠒶 1 0 0 0 0 0 0 0 0 guguu guguu 0
𠒷 1 0 0 0 0 0 0 0 0 huoyr huoyr 0
𠒸 1 0 0 0 0 0 0 0 0 hpfmu hpfmu 0
𠒹 1 0 0 0 0 0 0 0 0 dlhu dlhu 0
𠒺 1 0 0 0 0 0 0 0 0 mulmc mulmc 0
𠒻 1 0 0 0 0 0 0 0 0 mutca mutca 0
𠒼 1 0 0 0 0 0 0 0 0 fuafu fuafu 0
𠒽 1 0 0 0 0 0 0 0 0 fubdw fubdw 0
𠒾 1 0 0 0 0 0 0 0 0 nuqmy nuqmy 0
𠒿 1 0 0 0 0 0 0 0 0 fuycb fuycb 0
𠓀 1 0 0 0 0 0 0 0 0 huwhr huwhr 0
𠓁 1 0 0 0 0 0 0 0 0 futge futge 0
𠓂 1 0 0 0 0 0 0 0 0 fusmh fusmh 0
𠓃 1 0 0 0 0 0 0 0 0 fufog fufog 0
𠓄 1 0 0 0 0 0 0 0 0 nusqf nusqf 0
𠓅 1 0 0 0 0 0 0 0 0 futjd futjd 0
𠓆 1 0 0 0 0 0 0 0 0 qjruu quqmu 0
𠓇 1 0 0 0 0 0 0 0 0 fuiib fuiib 0
𠓈 1 0 0 0 0 0 0 0 0 junwf junwf 0
𠓉 1 0 0 0 0 0 0 0 0 fufuu fufuu 0
𠓊 1 0 0 0 0 0 0 0 0 furrj furrj 0
𠓋 1 0 0 0 0 0 0 0 0 fuwlj fuwlj 0
𠓌 1 0 0 0 0 0 0 0 0 fuitc fuitc 0
𠓍 1 0 0 0 0 0 0 0 0 nutwt nutwt 0
𠓎 1 0 0 0 0 0 0 0 0 juydk juydk 0
𠓏 1 0 0 0 0 0 0 0 0 juncr juncr 0
𠓐 1 0 0 0 0 0 0 0 0 fuffd fuffd 0
𠓑 1 0 0 0 0 0 0 0 0 funwa funwa 0
𠓒 1 0 0 0 0 0 0 0 0 fuqoc fuqoc 0
𠓓 1 0 0 0 0 0 0 0 0 fucab fucab 0
𠓔 1 0 0 0 0 0 0 0 0 hutwn hutwn 0
𠓕 1 0 0 0 0 0 0 0 0 muhuc muhuc 0
𠓖 1 0 0 0 0 0 0 0 0 fuanw fuanw 0
𠓗 1 0 1 0 0 0 0 0 0 ninii ninii 0
𠓘 1 0 0 0 0 0 0 0 0 gugrr gugrr 0
𠓙 1 0 0 0 0 0 0 0 0 huhuu huhuu 0
𠓚 1 0 0 0 0 0 0 0 0 futaw futaw 0
𠓛 1 0 0 0 0 0 0 0 0 om om 0
𠓜 1 0 0 0 0 0 0 0 0 oo oo 0
𠓝 1 0 0 0 0 0 0 0 0 oj oj 0
𠓞 1 0 0 0 0 0 0 0 0 omm omm 0
𠓟 1 0 0 0 0 0 0 0 0 oon oon 0
𠓠 1 0 0 0 0 0 0 0 0 oye oye 0
𠓡 1 0 0 0 0 0 0 0 0 omml omml 0
𠓢 1 0 0 0 0 0 0 0 0 oq oq 0
𠓣 1 0 0 0 0 0 0 0 0 op op 0
𠓤 1 0 0 0 0 0 0 0 0 oma oma 0
𠓥 1 0 0 0 0 0 0 0 0 omye omye 0
𠓦 1 0 0 0 0 0 0 0 0 ow ow 0
𠓧 1 0 0 0 0 0 0 0 0 ohfd ohfd 0
𠓨 1 0 0 0 0 0 0 0 0 puo puo 0
𠓩 1 0 0 0 0 0 0 0 0 qdo qdo 0
𠓪 1 0 0 0 0 0 0 0 0 ololl ololl 0
𠓫 1 0 0 0 0 0 0 0 0 oomc oomc 0
𠓬 1 0 0 0 0 0 0 0 0 yro yro 0
𠓭 1 0 0 0 0 0 0 0 0 odd odd 0
𠓮 1 0 0 0 0 0 0 0 0 omwr omwr 0
𠓯 1 0 0 0 0 0 0 0 0 ojcm ojcm 0
𠓰 1 0 0 0 0 0 0 0 0 omge omge 0
𠓱 1 0 0 0 0 0 0 0 0 ovik ovik 0
𠓲 1 0 0 0 0 0 0 0 0 onqd onqd 0
𠓳 1 0 0 0 0 0 0 0 0 omgl omgl 0
𠓴 1 0 0 0 0 0 0 0 0 omgs omgs 0
𠓵 1 0 0 0 0 0 0 0 0 okoo okoo 0
𠓶 1 0 0 0 0 0 0 0 0 kpblo kpblo 0
𠓷 1 0 0 0 0 0 0 0 0 okkk okkk 0
𠓸 1 0 0 0 0 0 0 0 0 omud omud 0
𠓹 1 0 0 0 0 0 0 0 0 omgb omgb 0
𠓺 1 0 0 0 0 0 0 0 0 ofo ofo 0
𠓻 1 0 0 0 0 0 0 0 0 ogomb ogomb 0
𠓼 1 0 1 0 0 0 0 0 0 odoj odoj 0
𠓽 1 0 0 0 0 0 0 0 0 olyj olyj 0
𠓾 1 0 1 0 0 0 0 0 0 ogogg omgg 0
𠓿 1 0 0 0 0 0 0 0 0 olys omys 0
𠔀 1 0 0 0 0 0 0 0 0 cm cm 0
𠔁 1 0 0 0 0 0 0 0 0 cc cc 0
𠔂 1 0 0 0 0 0 0 0 0 llc ilc 0
𠔃 1 0 0 0 0 0 0 0 0 tvs tvs 0
𠔄 1 0 0 0 0 0 0 0 0 tv tv 0
𠔅 1 0 0 0 0 0 0 0 0 cs cs 0
𠔆 1 0 0 0 0 0 0 0 0 cs csh 0
𠔇 1 0 0 0 0 0 0 0 0 chlo coo 0
𠔈 1 0 0 0 0 0 0 0 0 cl cl 0
𠔉 1 0 0 0 0 0 0 0 0 fqo fqo 0
𠔊 1 0 0 0 0 0 0 0 0 hmc omc 0
𠔋 1 0 0 0 0 0 0 0 0 cwk cwk 0
𠔌 1 0 0 0 0 0 0 0 0 ccr ccr 0
𠔍 1 0 0 0 0 0 0 0 0 clw clw 0
𠔎 1 0 0 0 0 0 0 0 0 coq coq 0
𠔏 1 0 0 0 0 0 0 0 0 tmc tmc 0
𠔐 1 0 0 0 0 0 0 0 0 smc smc 0
𠔑 1 0 0 0 0 0 0 0 0 chcsh cshh 0
𠔒 1 0 0 0 0 0 0 0 0 chx chx 0
𠔓 1 0 0 0 0 0 0 0 0 wtmc wtmc 0
𠔔 1 0 0 0 0 0 0 0 0 lwyc lwyc 0
𠔕 1 0 0 0 0 0 0 0 0 cshb cshb 0
𠔖 1 0 0 0 0 0 0 0 0 uumc uumc 0
𠔗 1 0 0 0 0 0 0 0 0 cdl cdl 0
𠔘 1 0 0 0 0 0 0 0 0 lnci lnci 0
𠔙 1 0 0 0 0 0 0 0 0 hmc hbmc 0
𠔚 1 0 0 0 0 0 0 0 0 yitc yitc 0
𠔛 1 0 0 0 0 0 0 0 0 uemc uemc 0
𠔜 1 0 0 0 0 0 0 0 0 hxmc hxlc 0
𠔝 1 0 0 0 0 0 0 0 0 tkmc tkmc 0
𠔞 1 0 0 0 0 0 0 0 0 uuuc uuuc 0
𠔟 1 0 0 0 0 0 0 0 0 coge coge 0
𠔠 1 0 0 0 0 0 0 0 0 chmem chmem 0
𠔡 1 0 0 0 0 0 0 0 0 tccsh tccsh 0
𠔢 1 0 0 0 0 0 0 0 0 cshe cshe 0
𠔣 1 0 0 0 0 0 0 0 0 mntc mntc 0
𠔤 1 0 0 0 0 0 0 0 0 omrc ortc 0
𠔥 1 0 0 0 0 0 0 0 0 cmxf cmxf 0
𠔦 1 0 0 0 0 0 0 0 0 rsomc rsomc 0
𠔧 1 0 0 0 0 0 0 0 0 gxc ghxc 0
𠔨 1 0 0 0 0 0 0 0 0 votxc votxc 0
𠔩 1 0 0 0 0 0 0 0 0 iibmc iitbc 0
𠔪 1 0 0 0 0 0 0 0 0 cfdw cfdw 0
𠔫 1 0 0 0 0 0 0 0 0 tchs tcos 0
𠔬 1 0 0 0 0 0 0 0 0 mkjbc mkjbc 0
𠔭 1 0 0 0 0 0 0 0 0 ciih ciih 0
𠔮 1 0 0 0 0 0 0 0 0 tchni tchni 0
𠔯 1 0 0 0 0 0 0 0 0 ctco ctco 0
𠔰 1 0 0 0 0 0 0 0 0 iitbc iittc 0
𠔱 1 0 0 0 0 0 0 0 0 wuuc wuuc 0
𠔲 1 0 0 0 0 0 0 0 0 cocu cocu 0
𠔳 1 0 0 0 0 0 0 0 0 yhtxc yhtxc 0
𠔴 1 0 0 0 0 0 0 0 0 tcsjr tcsjr 0
𠔵 1 0 0 0 0 0 0 0 0 tckmr tckmr 0
𠔶 1 0 0 0 0 0 0 0 0 tcjbc tcjbc 0
𠔷 1 0 0 0 0 0 0 0 0 fktc fktc 0
𠔸 1 0 0 0 0 0 0 0 0 bmrc bmrc 0
𠔹 1 0 0 0 0 0 0 0 0 hbtc hbtc 0
𠔺 1 0 0 0 0 0 0 0 0 tcihr tcihr 0
𠔻 1 0 0 0 0 0 0 0 0 hchcc hchcc 0
𠔼 1 0 0 0 0 0 0 0 0 bm bm 0
𠔽 1 0 0 0 0 0 0 0 0 bb bb 0
𠔾 1 0 0 0 0 0 0 0 0 hbm hbm 0
𠔿 1 0 0 0 0 0 0 0 0 bo bo 0
𠕀 1 0 0 0 0 0 0 0 0 be be 0
𠕁 1 0 0 0 0 0 0 0 0 bt bt 0
𠕂 1 0 0 0 0 0 0 0 0 mbmm mbmm 0
𠕃 1 0 0 0 0 0 0 0 0 byv byv 0
𠕄 1 0 0 0 0 0 0 0 0 ssb ssb 0
𠕅 1 0 0 0 0 0 0 0 0 mbmm mbmm 0
𠕆 1 0 0 0 0 0 0 0 0 kbm kbm 0
𠕇 1 0 1 0 0 0 0 0 0 kbi kbi 0
𠕈 1 0 0 0 0 0 0 0 0 bvo bvo 0
𠕉 1 0 0 0 0 0 0 0 0 ibc ibc 0
𠕊 1 0 0 0 0 0 0 0 0 bmmn bmmn 0
𠕋 1 0 0 0 0 0 0 0 0 btt btt 0
𠕌 1 0 0 0 0 0 0 0 0 ba ba 0
𠕍 1 0 0 0 0 0 0 0 0 hbtv hbkp 0
𠕎 1 0 0 0 0 0 0 0 0 boo boo 0
𠕏 1 0 0 0 0 0 0 0 0 btv btv 0
𠕐 1 0 0 0 0 0 0 0 0 buu buu 0
𠕑 1 0 0 0 0 0 0 0 0 byr byr 0
𠕒 1 0 0 0 0 0 0 0 0 lbe lbe 0
𠕓 1 0 0 0 0 0 0 0 0 umbm umbm 0
𠕔 1 0 0 0 0 0 0 0 0 bmb bmb 0
𠕕 1 0 0 0 0 0 0 0 0 brsh brsh 0
𠕖 1 0 0 0 0 0 0 0 0 ad ad 0
𠕗 1 0 0 0 0 0 0 0 0 nalb nalb 0
𠕘 1 0 0 0 0 0 0 0 0 bff bff 0
𠕙 1 0 0 0 0 0 0 0 0 bmma bmma 0
𠕚 1 0 0 0 0 0 0 0 0 btf btf 0
𠕛 1 0 0 0 0 0 0 0 0 bqjr bqjr 0
𠕜 1 0 0 0 0 0 0 0 0 ibcc ibcc 0
𠕝 1 0 0 0 0 0 0 0 0 anin anin 0
𠕞 1 0 0 0 0 0 0 0 0 oobbb oobbb 0
𠕟 1 0 0 0 0 0 0 0 0 gbyr gbyr 0
𠕠 1 0 0 0 0 0 0 0 0 aihs aihs 0
𠕡 1 0 0 0 0 0 0 0 0 birp birp 0
𠕢 1 0 0 0 0 0 0 0 0 lbcb lbcb 0
𠕣 1 0 0 0 0 0 0 0 0 anhx anhx 0
𠕤 1 0 0 0 0 0 0 0 0 anui anai 0
𠕥 1 0 0 0 0 0 0 0 0 amgn amgn 0
𠕦 1 0 0 0 0 0 0 0 0 aomn aomn 0
𠕧 1 0 0 0 0 0 0 0 0 orbr orbr 0
𠕨 1 0 0 0 0 0 0 0 0 bromd bromd 0
𠕩 1 0 0 0 0 0 0 0 0 bbhhj bbhwj 0
𠕪 1 0 0 0 0 0 0 0 0 bbun bbul 0
𠕫 1 0 0 0 0 0 0 0 0 hbppp hbppp 0
𠕬 1 0 0 0 0 0 0 0 0 btfw btfw 0
𠕭 1 0 0 0 0 0 0 0 0 adyj adyj 0
𠕮 1 0 0 0 0 0 0 0 0 avfd avfd 0
𠕯 1 0 0 0 0 0 0 0 0 tbike tbike 0
𠕰 1 0 0 0 0 0 0 0 0 amfb amfb 0
𠕱 1 0 0 0 0 0 0 0 0 mbsmt mbsmt 0
𠕲 1 0 0 0 0 0 0 0 0 bmml bmml 0
𠕳 1 0 0 0 0 0 0 0 0 bo bo 0
𠕴 1 0 0 0 0 0 0 0 0 bkn bkn 0
𠕵 1 0 0 0 0 0 0 0 0 bhni bhni 0
𠕶 1 0 0 0 0 0 0 0 0 bmu bmu 0
𠕷 1 0 0 0 0 0 0 0 0 bv bv 0
𠕸 1 0 0 0 0 0 0 0 0 bhe bhe 0
𠕹 1 0 0 0 0 0 0 0 0 bmk bmk 0
𠕺 1 0 0 0 0 0 0 0 0 bci bci 0
𠕻 1 0 0 0 0 0 0 0 0 bmmu bmmu 0
𠕼 1 0 0 0 0 0 0 0 0 byc byc 0
𠕽 1 0 0 0 0 0 0 0 0 be be 0
𠕾 1 0 0 0 0 0 0 0 0 ba ba 0
𠕿 1 0 0 0 0 0 0 0 0 bop bop 0
𠖀 1 0 0 0 0 0 0 0 0 bmmf bmmf 0
𠖁 1 0 0 0 0 0 0 0 0 bnoi bnoi 0
𠖂 1 0 0 0 0 0 0 0 0 bkni bkni 0
𠖃 1 0 0 0 0 0 0 0 0 byt byt 0
𠖄 1 0 0 0 0 0 0 0 0 bbmr bbmr 0
𠖅 1 0 0 0 0 0 0 0 0 bkb bkb 0
𠖆 1 0 0 0 0 0 0 0 0 bap bap 0
𠖇 1 0 0 0 0 0 0 0 0 bak bak 0
𠖈 1 0 0 0 0 0 0 0 0 bumy bumy 0
𠖉 1 0 0 0 0 0 0 0 0 btk btk 0
𠖊 1 0 0 0 0 0 0 0 0 bhoe bhoe 0
𠖋 1 0 0 0 0 0 0 0 0 bcw bcw 0
𠖌 1 0 0 0 0 0 0 0 0 bldi bldi 0
𠖍 1 0 0 0 0 0 0 0 0 bmrn bmrn 0
𠖎 1 0 1 0 0 0 0 0 0 beee beee 0
𠖏 1 0 0 0 0 0 0 0 0 bkmr bkmr 0
𠖐 1 0 0 0 0 0 0 0 0 brw brw 0
𠖑 1 0 0 0 0 0 0 0 0 lumam lumam 0
𠖒 1 0 0 0 0 0 0 0 0 bnhhv bnhhv 0
𠖓 1 0 0 0 0 0 0 0 0 bwp bwp 0
𠖔 1 0 0 0 0 0 0 0 0 bmto bmto 0
𠖕 1 0 0 0 0 0 0 0 0 bjbc bjbc 0
𠖖 1 0 0 0 0 0 0 0 0 bsqf bsqf 0
𠖗 1 0 0 0 0 0 0 0 0 bsme bsme 0
𠖘 1 0 0 0 0 0 0 0 0 bvfb bvfb 0
𠖙 1 0 0 0 0 0 0 0 0 mjlbu mjlbu,njlbu 0
𠖚 1 0 0 0 0 0 0 0 0 blam blam 0
𠖛 1 0 0 0 0 0 0 0 0 bsjl bsjl 0
𠖜 1 0 0 0 0 0 0 0 0 bnwg bnwg 0
𠖝 1 0 0 0 0 0 0 0 0 buhhi buhhi 0
𠖞 1 0 0 0 0 0 0 0 0 buaph buaph 0
𠖟 1 0 0 0 0 0 0 0 0 bmfn bmfn 0
𠖠 1 0 0 0 0 0 0 0 0 bvgr bvgr 0
𠖡 1 0 0 0 0 0 0 0 0 hubmi hubmi 0
𠖢 1 0 0 0 0 0 0 0 0 bhok bhok 0
𠖣 1 0 0 0 0 0 0 0 0 bygf bygf 0
𠖤 1 0 0 0 0 0 0 0 0 bulyp bulyp 0
𠖥 1 0 1 0 0 0 0 0 0 bybp bybp 0
𠖦 1 0 0 0 0 0 0 0 0 bngf bngf 0
𠖧 1 0 0 0 0 0 0 0 0 bmgi bmgi 0
𠖨 1 0 0 0 0 0 0 0 0 butbo butbo 0
𠖩 1 0 0 0 0 0 0 0 0 bjcc bjcc 0
𠖪 1 0 0 0 0 0 0 0 0 bmgi bmgi 0
𠖫 1 0 0 0 0 0 0 0 0 byjc byjc 0
𠖬 1 0 0 0 0 0 0 0 0 imu imu 0
𠖭 1 0 0 0 0 0 0 0 0 imnn imnn 0
𠖮 1 0 0 0 0 0 0 0 0 imno yno 0
𠖯 1 0 0 0 0 0 0 0 0 imon imon 0
𠖰 1 0 0 0 0 0 0 0 0 imsu imsu 0
𠖱 1 0 0 0 0 0 0 0 0 ymvi immvy 0
𠖲 1 0 0 0 0 0 0 0 0 imcsh ycsh 0
𠖳 1 0 1 0 0 0 0 0 0 imphh imphh 0
𠖴 1 0 0 0 0 0 0 0 0 imoj yoj 0
𠖵 1 0 0 0 0 0 0 0 0 imjnq imhnq 0
𠖶 1 0 0 0 0 0 0 0 0 imp imp 0
𠖷 1 0 0 0 0 0 0 0 0 imbr imbr 0
𠖸 1 0 0 0 0 0 0 0 0 yomp imomp 0
𠖹 1 0 0 0 0 0 0 0 0 imwl imwl 0
𠖺 1 0 0 0 0 0 0 0 0 imymy yymy 0
𠖻 1 0 0 0 0 0 0 0 0 imbu ybu 0
𠖼 1 0 0 0 0 0 0 0 0 lky kby 0
